index	num_classes	function_combo	noise_level	seed	dataset_path
562	3	hyperbolic-linear-sin	0.08	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.hyperbolic-linear-sin.200reps.1.tsv
563	3	hyperbolic-linear-sin	0.08	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.hyperbolic-linear-sin.200reps.2.tsv
564	3	hyperbolic-linear-sin	0.08	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.hyperbolic-linear-sin.200reps.3.tsv
565	3	hyperbolic-linear-sin	0.08	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.hyperbolic-linear-sin.200reps.4.tsv
566	3	hyperbolic-linear-sin	0.08	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.hyperbolic-linear-sin.200reps.5.tsv
567	3	hyperbolic-linear-sin	0.08	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.hyperbolic-linear-sin.200reps.6.tsv
568	3	hyperbolic-linear-sin	0.08	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.hyperbolic-linear-sin.200reps.7.tsv
569	3	hyperbolic-linear-sin	0.08	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.hyperbolic-linear-sin.200reps.8.tsv
570	3	hyperbolic-linear-sin	0.08	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.hyperbolic-linear-sin.200reps.9.tsv
571	3	hyperbolic-linear-sin	0.12	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.hyperbolic-linear-sin.200reps.0.tsv
572	3	hyperbolic-linear-sin	0.12	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.hyperbolic-linear-sin.200reps.1.tsv
573	3	hyperbolic-linear-sin	0.12	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.hyperbolic-linear-sin.200reps.2.tsv
574	3	hyperbolic-linear-sin	0.12	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.hyperbolic-linear-sin.200reps.3.tsv
575	3	hyperbolic-linear-sin	0.12	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.hyperbolic-linear-sin.200reps.4.tsv
576	3	hyperbolic-linear-sin	0.12	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.hyperbolic-linear-sin.200reps.5.tsv
577	3	hyperbolic-linear-sin	0.12	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.hyperbolic-linear-sin.200reps.6.tsv
578	3	hyperbolic-linear-sin	0.12	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.hyperbolic-linear-sin.200reps.7.tsv
579	3	hyperbolic-linear-sin	0.12	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.hyperbolic-linear-sin.200reps.8.tsv
580	3	hyperbolic-linear-sin	0.12	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.hyperbolic-linear-sin.200reps.9.tsv
581	3	hyperbolic-linear-sin	0.16	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.hyperbolic-linear-sin.200reps.0.tsv
582	3	hyperbolic-linear-sin	0.16	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.hyperbolic-linear-sin.200reps.1.tsv
583	3	hyperbolic-linear-sin	0.16	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.hyperbolic-linear-sin.200reps.2.tsv
584	3	hyperbolic-linear-sin	0.16	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.hyperbolic-linear-sin.200reps.3.tsv
585	3	hyperbolic-linear-sin	0.16	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.hyperbolic-linear-sin.200reps.4.tsv
586	3	hyperbolic-linear-sin	0.16	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.hyperbolic-linear-sin.200reps.5.tsv
587	3	hyperbolic-linear-sin	0.16	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.hyperbolic-linear-sin.200reps.6.tsv
588	3	hyperbolic-linear-sin	0.16	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.hyperbolic-linear-sin.200reps.7.tsv
589	3	hyperbolic-linear-sin	0.16	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.hyperbolic-linear-sin.200reps.8.tsv
590	3	hyperbolic-linear-sin	0.16	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.hyperbolic-linear-sin.200reps.9.tsv
591	3	hyperbolic-linear-sin	0.2	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.hyperbolic-linear-sin.200reps.0.tsv
592	3	hyperbolic-linear-sin	0.2	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.hyperbolic-linear-sin.200reps.1.tsv
593	3	hyperbolic-linear-sin	0.2	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.hyperbolic-linear-sin.200reps.2.tsv
594	3	hyperbolic-linear-sin	0.2	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.hyperbolic-linear-sin.200reps.3.tsv
595	3	hyperbolic-linear-sin	0.2	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.hyperbolic-linear-sin.200reps.4.tsv
596	3	hyperbolic-linear-sin	0.2	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.hyperbolic-linear-sin.200reps.5.tsv
597	3	hyperbolic-linear-sin	0.2	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.hyperbolic-linear-sin.200reps.6.tsv
598	3	hyperbolic-linear-sin	0.2	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.hyperbolic-linear-sin.200reps.7.tsv
599	3	hyperbolic-linear-sin	0.2	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.hyperbolic-linear-sin.200reps.8.tsv
600	3	hyperbolic-linear-sin	0.2	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.hyperbolic-linear-sin.200reps.9.tsv
601	3	hyperbolic-norm-poly	0.0	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.hyperbolic-norm-poly.200reps.0.tsv
602	3	hyperbolic-norm-poly	0.0	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.hyperbolic-norm-poly.200reps.1.tsv
603	3	hyperbolic-norm-poly	0.0	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.hyperbolic-norm-poly.200reps.2.tsv
604	3	hyperbolic-norm-poly	0.0	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.hyperbolic-norm-poly.200reps.3.tsv
605	3	hyperbolic-norm-poly	0.0	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.hyperbolic-norm-poly.200reps.4.tsv
606	3	hyperbolic-norm-poly	0.0	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.hyperbolic-norm-poly.200reps.5.tsv
607	3	hyperbolic-norm-poly	0.0	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.hyperbolic-norm-poly.200reps.6.tsv
608	3	hyperbolic-norm-poly	0.0	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.hyperbolic-norm-poly.200reps.7.tsv
609	3	hyperbolic-norm-poly	0.0	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.hyperbolic-norm-poly.200reps.8.tsv
610	3	hyperbolic-norm-poly	0.0	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.hyperbolic-norm-poly.200reps.9.tsv
611	3	hyperbolic-norm-poly	0.04	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.hyperbolic-norm-poly.200reps.0.tsv
612	3	hyperbolic-norm-poly	0.04	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.hyperbolic-norm-poly.200reps.1.tsv
613	3	hyperbolic-norm-poly	0.04	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.hyperbolic-norm-poly.200reps.2.tsv
614	3	hyperbolic-norm-poly	0.04	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.hyperbolic-norm-poly.200reps.3.tsv
615	3	hyperbolic-norm-poly	0.04	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.hyperbolic-norm-poly.200reps.4.tsv
616	3	hyperbolic-norm-poly	0.04	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.hyperbolic-norm-poly.200reps.5.tsv
617	3	hyperbolic-norm-poly	0.04	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.hyperbolic-norm-poly.200reps.6.tsv
618	3	hyperbolic-norm-poly	0.04	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.hyperbolic-norm-poly.200reps.7.tsv
619	3	hyperbolic-norm-poly	0.04	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.hyperbolic-norm-poly.200reps.8.tsv
620	3	hyperbolic-norm-poly	0.04	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.hyperbolic-norm-poly.200reps.9.tsv
621	3	hyperbolic-norm-poly	0.08	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.hyperbolic-norm-poly.200reps.0.tsv
622	3	hyperbolic-norm-poly	0.08	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.hyperbolic-norm-poly.200reps.1.tsv
623	3	hyperbolic-norm-poly	0.08	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.hyperbolic-norm-poly.200reps.2.tsv
624	3	hyperbolic-norm-poly	0.08	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.hyperbolic-norm-poly.200reps.3.tsv
625	3	hyperbolic-norm-poly	0.08	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.hyperbolic-norm-poly.200reps.4.tsv
626	3	hyperbolic-norm-poly	0.08	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.hyperbolic-norm-poly.200reps.5.tsv
627	3	hyperbolic-norm-poly	0.08	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.hyperbolic-norm-poly.200reps.6.tsv
628	3	hyperbolic-norm-poly	0.08	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.hyperbolic-norm-poly.200reps.7.tsv
629	3	hyperbolic-norm-poly	0.08	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.hyperbolic-norm-poly.200reps.8.tsv
630	3	hyperbolic-norm-poly	0.08	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.hyperbolic-norm-poly.200reps.9.tsv
631	3	hyperbolic-norm-poly	0.12	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.hyperbolic-norm-poly.200reps.0.tsv
632	3	hyperbolic-norm-poly	0.12	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.hyperbolic-norm-poly.200reps.1.tsv
633	3	hyperbolic-norm-poly	0.12	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.hyperbolic-norm-poly.200reps.2.tsv
634	3	hyperbolic-norm-poly	0.12	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.hyperbolic-norm-poly.200reps.3.tsv
635	3	hyperbolic-norm-poly	0.12	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.hyperbolic-norm-poly.200reps.4.tsv
636	3	hyperbolic-norm-poly	0.12	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.hyperbolic-norm-poly.200reps.5.tsv
637	3	hyperbolic-norm-poly	0.12	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.hyperbolic-norm-poly.200reps.6.tsv
638	3	hyperbolic-norm-poly	0.12	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.hyperbolic-norm-poly.200reps.7.tsv
639	3	hyperbolic-norm-poly	0.12	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.hyperbolic-norm-poly.200reps.8.tsv
640	3	hyperbolic-norm-poly	0.12	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.hyperbolic-norm-poly.200reps.9.tsv
641	3	hyperbolic-norm-poly	0.16	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.hyperbolic-norm-poly.200reps.0.tsv
642	3	hyperbolic-norm-poly	0.16	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.hyperbolic-norm-poly.200reps.1.tsv
643	3	hyperbolic-norm-poly	0.16	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.hyperbolic-norm-poly.200reps.2.tsv
644	3	hyperbolic-norm-poly	0.16	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.hyperbolic-norm-poly.200reps.3.tsv
645	3	hyperbolic-norm-poly	0.16	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.hyperbolic-norm-poly.200reps.4.tsv
646	3	hyperbolic-norm-poly	0.16	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.hyperbolic-norm-poly.200reps.5.tsv
647	3	hyperbolic-norm-poly	0.16	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.hyperbolic-norm-poly.200reps.6.tsv
648	3	hyperbolic-norm-poly	0.16	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.hyperbolic-norm-poly.200reps.7.tsv
649	3	hyperbolic-norm-poly	0.16	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.hyperbolic-norm-poly.200reps.8.tsv
650	3	hyperbolic-norm-poly	0.16	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.hyperbolic-norm-poly.200reps.9.tsv
651	3	hyperbolic-norm-poly	0.2	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.hyperbolic-norm-poly.200reps.0.tsv
652	3	hyperbolic-norm-poly	0.2	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.hyperbolic-norm-poly.200reps.1.tsv
653	3	hyperbolic-norm-poly	0.2	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.hyperbolic-norm-poly.200reps.2.tsv
654	3	hyperbolic-norm-poly	0.2	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.hyperbolic-norm-poly.200reps.3.tsv
655	3	hyperbolic-norm-poly	0.2	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.hyperbolic-norm-poly.200reps.4.tsv
656	3	hyperbolic-norm-poly	0.2	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.hyperbolic-norm-poly.200reps.5.tsv
657	3	hyperbolic-norm-poly	0.2	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.hyperbolic-norm-poly.200reps.6.tsv
658	3	hyperbolic-norm-poly	0.2	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.hyperbolic-norm-poly.200reps.7.tsv
659	3	hyperbolic-norm-poly	0.2	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.hyperbolic-norm-poly.200reps.8.tsv
660	3	hyperbolic-norm-poly	0.2	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.hyperbolic-norm-poly.200reps.9.tsv
661	3	hyperbolic-norm-scurve	0.0	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.hyperbolic-norm-scurve.200reps.0.tsv
662	3	hyperbolic-norm-scurve	0.0	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.hyperbolic-norm-scurve.200reps.1.tsv
663	3	hyperbolic-norm-scurve	0.0	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.hyperbolic-norm-scurve.200reps.2.tsv
664	3	hyperbolic-norm-scurve	0.0	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.hyperbolic-norm-scurve.200reps.3.tsv
665	3	hyperbolic-norm-scurve	0.0	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.hyperbolic-norm-scurve.200reps.4.tsv
666	3	hyperbolic-norm-scurve	0.0	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.hyperbolic-norm-scurve.200reps.5.tsv
667	3	hyperbolic-norm-scurve	0.0	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.hyperbolic-norm-scurve.200reps.6.tsv
668	3	hyperbolic-norm-scurve	0.0	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.hyperbolic-norm-scurve.200reps.7.tsv
669	3	hyperbolic-norm-scurve	0.0	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.hyperbolic-norm-scurve.200reps.8.tsv
670	3	hyperbolic-norm-scurve	0.0	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.hyperbolic-norm-scurve.200reps.9.tsv
671	3	hyperbolic-norm-scurve	0.04	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.hyperbolic-norm-scurve.200reps.0.tsv
672	3	hyperbolic-norm-scurve	0.04	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.hyperbolic-norm-scurve.200reps.1.tsv
673	3	hyperbolic-norm-scurve	0.04	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.hyperbolic-norm-scurve.200reps.2.tsv
674	3	hyperbolic-norm-scurve	0.04	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.hyperbolic-norm-scurve.200reps.3.tsv
675	3	hyperbolic-norm-scurve	0.04	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.hyperbolic-norm-scurve.200reps.4.tsv
676	3	hyperbolic-norm-scurve	0.04	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.hyperbolic-norm-scurve.200reps.5.tsv
677	3	hyperbolic-norm-scurve	0.04	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.hyperbolic-norm-scurve.200reps.6.tsv
678	3	hyperbolic-norm-scurve	0.04	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.hyperbolic-norm-scurve.200reps.7.tsv
679	3	hyperbolic-norm-scurve	0.04	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.hyperbolic-norm-scurve.200reps.8.tsv
680	3	hyperbolic-norm-scurve	0.04	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.hyperbolic-norm-scurve.200reps.9.tsv
